i	cleg	tr_type	tr_subtype	det	index	conj_class
2334	135>a,b,c;0,1/2,1/4>94	t		1.0	2	a
2335	135>a,b,c>106	t		1.0	2	a
2336	135>a,b,c;0,0,1/4>114	t		1.0	2	a
2337	135>a,b,c;0,0,1/4>117	t		1.0	2	a
2338	135>a,b,c>135	k	eu	1.0	3	a
2339	135>a,b,c;0,0,1>135	k	eu	1.0	3	a
2340	135>a,b,c;0,0,2>135	k	eu	1.0	3	a
2341	136>a,b,c>58	t		1.0	2	a
2342	136>a-b,a+b,c>65	t		2.0	2	a
2343	136>a,b,c;0,1/2,0>84	t		1.0	2	a
2344	136>a,b,c>94	t		1.0	2	a
2345	136>a,b,c>102	t		1.0	2	a
2346	136>a,b,c;0,1/2,1/4>113	t		1.0	2	a
2347	136>a,b,c;0,1/2,1/4>118	t		1.0	2	a
2348	136>a,b,c>136	k	eu	1.0	3	a
2349	136>a,b,c;0,0,1>136	k	eu	1.0	3	a
2350	136>a,b,c;0,0,2>136	k	eu	1.0	3	a
2351	137>a,b,c>59	t		1.0	2	a
2352	137>a-b,a+b,c;0,1/2,0>68	t		2.0	2	a
2353	137>a,b,c;0,1/2,0>86	t		1.0	2	a
2354	137>a,b,c;1/4,3/4,1/4>94	t		1.0	2	a
2355	137>a,b,c;1/4,1/4,0>105	t		1.0	2	a
2356	137>a,b,c;1/4,3/4,1/4>114	t		1.0	2	a
2357	137>a,b,c;1/4,3/4,1/4>115	t		1.0	2	a
2358	137>a,b,c>137	k	eu	1.0	3	a
2359	137>a,b,c;0,0,1>137	k	eu	1.0	3	a
2360	137>a,b,c;0,0,2>137	k	eu	1.0	3	a
2361	138>a,b,c>56	t		1.0	2	a
2362	138>a-b,a+b,c>67	t		2.0	2	a
2363	138>a,b,c;0,1/2,0>86	t		1.0	2	a
2364	138>a,b,c;1/4,3/4,0>94	t		1.0	2	a
2365	138>a,b,c;1/4,1/4,0>101	t		1.0	2	a
2366	138>a,b,c;1/4,3/4,1/4>113	t		1.0	2	a
2367	138>a,b,c;1/4,3/4,1/4>116	t		1.0	2	a
2368	138>a,b,c>138	k	eu	1.0	3	a
2369	138>a,b,c;0,0,1>138	k	eu	1.0	3	a
2370	138>a,b,c;0,0,2>138	k	eu	1.0	3	a
2371	139>a-b,a+b,c>69	t		2.0	2	a
2372	139>a,b,c>71	t		1.0	2	a
2373	139>a,b,c>87	t		1.0	2	a
2374	139>a,b,c>97	t		1.0	2	a
2375	139>a,b,c>107	t		1.0	2	a
2376	139>a,b,c>119	t		1.0	2	a
2377	139>a,b,c>121	t		1.0	2	a
2378	139>a,b,c>123	k	ct	1.0	2	a
2379	139>a,b,c;1/4,1/4,1/4>126	k	ct	1.0	2	a
2380	139>a,b,c>128	k	ct	1.0	2	a
2381	139>a,b,c;1/4,1/4,1/4>129	k	ct	1.0	2	a
2382	139>a,b,c;0,1/2,0>131	k	ct	1.0	2	a
2383	139>a,b,c;1/4,3/4,1/4>134	k	ct	1.0	2	a
2384	139>a,b,c>136	k	ct	1.0	2	a
2385	139>a,b,c;1/4,3/4,1/4>137	k	ct	1.0	2	a
2386	139>a,b,c>139	k	eu	1.0	3	a
2387	139>a,b,c;0,0,1>139	k	eu	1.0	3	a
2388	139>a,b,c;0,0,2>139	k	eu	1.0	3	a
2389	140>a-b,a+b,c;0,1/2,0>69	t		2.0	2	a
2390	140>a,b,c>72	t		1.0	2	a
2391	140>a,b,c>87	t		1.0	2	a
2392	140>a,b,c;0,0,1/4>97	t		1.0	2	a
2393	140>a,b,c>108	t		1.0	2	a
2394	140>a,b,c>120	t		1.0	2	a
2395	140>a,b,c;0,1/2,1/4>121	t		1.0	2	a
2396	140>a,b,c>124	k	ct	1.0	2	a
2397	140>a,b,c;1/4,1/4,1/4>125	k	ct	1.0	2	a
2398	140>a,b,c>127	k	ct	1.0	2	a
2399	140>a,b,c;1/4,1/4,1/4>130	k	ct	1.0	2	a
2400	140>a,b,c;0,1/2,0>132	k	ct	1.0	2	a
2401	140>a,b,c;1/4,3/4,1/4>133	k	ct	1.0	2	a
2402	140>a,b,c;0,1/2,0>135	k	ct	1.0	2	a
2403	140>a,b,c;1/4,3/4,1/4>138	k	ct	1.0	2	a
2404	140>a,b,c>140	k	eu	1.0	3	a
2405	140>a,b,c;0,0,1>140	k	eu	1.0	3	a
2406	140>a,b,c;0,0,2>140	k	eu	1.0	3	a
2407	141>a-b,a+b,c;1/4,3/4,1/4>70	t		2.0	2	a
2408	141>a,b,c>74	t		1.0	2	a
2409	141>a,b,c;0,1/2,0>88	t		1.0	2	a
2410	141>a,b,c;0,1/4,3/8>98	t		1.0	2	a
2411	141>a,b,c;0,1/4,0>109	t		1.0	2	a
2412	141>a,b,c;0,1/4,3/8>119	t		1.0	2	a
2413	141>a,b,c;0,1/4,3/8>122	t		1.0	2	a
2414	141>a,b,c;1/2,0,0>141	k	eu	1.0	3	a
2415	141>a,b,c;1/2,0,1>141	k	eu	1.0	3	a
2416	141>a,b,c;1/2,0,2>141	k	eu	1.0	3	a
2417	142>a-b,a+b,c;1/4,1/4,1/4>70	t		2.0	2	a
2418	142>a,b,c>73	t		1.0	2	a
2419	142>a,b,c;0,1/2,0>88	t		1.0	2	a
2420	142>a,b,c;0,1/4,1/8>98	t		1.0	2	a
2421	142>a,b,c;0,1/4,0>110	t		1.0	2	a
2422	142>a,b,c;0,1/4,3/8>120	t		1.0	2	a
2423	142>a,b,c;0,3/4,1/8>122	t		1.0	2	a
2424	142>a,b,c;1/2,0,0>142	k	eu	1.0	3	a
2425	142>a,b,c;1/2,0,1>142	k	eu	1.0	3	a
2426	142>a,b,c;1/2,0,2>142	k	eu	1.0	3	a
2427	143>a,b,c>1	t		1.0	3	a
2428	143>a,b,c>143	k	eu	1.0	2	a
2429	143>a-b,a+b,c;1/3,2/3,0>143	k	eu	2.0	3	a
2430	143>a-b,a+b,c;2/3,1/3,0>143	k	eu	2.0	3	b
2431	143>a-b,a+b,c>143	k	eu	2.0	3	c
2432	143>a,b,c>143	k	eu	1.0	3	d
2433	143>a,b,c>143	k	eu	1.0	4	a
2434	143>a,b,c;1,0,0>143	k	eu	1.0	4	a
2435	143>a,b,c;0,1,0>143	k	eu	1.0	4	a
2436	143>a,b,c;1,1,0>143	k	eu	1.0	4	a
2437	143>a,b,c>144	k	eu	1.0	3	a
2438	143>a,b,c>145	k	eu	1.0	3	a
2439	143>a+b,-a+b,c;1/3,2/3,0>146	k	eu	2.0	3	a
2440	143>a+b,-a+b,c;2/3,1/3,0>146	k	eu	2.0	3	b
2441	143>a+b,-a+b,c>146	k	eu	2.0	3	c
2442	143>a-b,a+b,c;1/3,2/3,0>146	k	eu	2.0	3	d
2443	143>a-b,a+b,c;2/3,1/3,0>146	k	eu	2.0	3	e
2444	143>a-b,a+b,c>146	k	eu	2.0	3	f
2445	144>a,b,c>1	t		1.0	3	a
2446	144>a-b,a+b,c;1/3,2/3,0>144	k	eu	2.0	3	a
2447	144>a-b,a+b,c;2/3,1/3,0>144	k	eu	2.0	3	b
2448	144>a-b,a+b,c>144	k	eu	2.0	3	c
2449	144>a,b,c>144	k	eu	1.0	4	a
2450	144>a,b,c;1,0,0>144	k	eu	1.0	4	a
2451	144>a,b,c;0,1,0>144	k	eu	1.0	4	a
2452	144>a,b,c;1,1,0>144	k	eu	1.0	4	a
2453	144>a,b,c>145	k	eu	1.0	2	a
2454	145>a,b,c>1	t		1.0	3	a
2455	145>a,b,c>144	k	eu	1.0	2	a
2456	145>a-b,a+b,c;1/3,2/3,0>145	k	eu	2.0	3	a
2457	145>a-b,a+b,c;2/3,1/3,0>145	k	eu	2.0	3	b
2458	145>a-b,a+b,c>145	k	eu	2.0	3	c
2459	145>a,b,c>145	k	eu	1.0	4	a
2460	145>a,b,c;1,0,0>145	k	eu	1.0	4	a
2461	145>a,b,c;0,1,0>145	k	eu	1.0	4	a
2462	145>a,b,c;1,1,0>145	k	eu	1.0	4	a
2463	146>a,b,-1/3a-2/3b+1/3c>1	t		0.3333333333333333	3	a
2464	146>a,b,c>143	k	ct	1.0	3	a
2465	146>a,b,c;1/3,1/3,0>144	k	ct	1.0	3	a
2466	146>a,b,c;0,1/3,0>145	k	ct	1.0	3	a
2467	146>-b,a+b,c>146	k	eu	1.0	2	a
2468	146>-b,a+b,c>146	k	eu	1.0	4	a
2469	146>-b,a+b,c;1,0,0>146	k	eu	1.0	4	a
2470	146>-b,a+b,c;0,1,0>146	k	eu	1.0	4	a
2471	146>-b,a+b,c;1,1,0>146	k	eu	1.0	4	a
2472	147>a,b,c>2	t		1.0	3	a
2473	147>a,b,c>143	t		1.0	2	a
2474	147>a,b,c;0,0,1/2>147	k	eu	1.0	2	a
2475	147>a,b,c>147	k	eu	1.0	2	b
2476	147>a-b,a+b,c>147	k	eu	2.0	3	a
2477	147>a-b,a+b,c;1,0,0>147	k	eu	2.0	3	a
2478	147>a-b,a+b,c;2,0,0>147	k	eu	2.0	3	a
2479	147>a,b,c>147	k	eu	1.0	3	b
2480	147>a,b,c;0,0,1>147	k	eu	1.0	3	b
2481	147>a,b,c;0,0,2>147	k	eu	1.0	3	b
2482	147>a,b,c>147	k	eu	1.0	4	a
2483	147>a,b,c;1,0,0>147	k	eu	1.0	4	a
2484	147>a,b,c;0,1,0>147	k	eu	1.0	4	a
2485	147>a,b,c;1,1,0>147	k	eu	1.0	4	a
2486	147>a+b,-a+b,c>148	k	eu	2.0	3	a
2487	147>a+b,-a+b,c;0,0,1>148	k	eu	2.0	3	a
2488	147>a+b,-a+b,c;0,0,2>148	k	eu	2.0	3	a
2489	147>a-b,a+b,c>148	k	eu	2.0	3	b
2490	147>a-b,a+b,c;0,0,1>148	k	eu	2.0	3	b
2491	147>a-b,a+b,c;0,0,2>148	k	eu	2.0	3	b
2492	148>a,b,-1/3a-2/3b+1/3c>2	t		0.3333333333333333	3	a
2493	148>a,b,c>146	t		1.0	2	a
2494	148>a,b,c>147	k	ct	1.0	3	a
2495	148>a,b,c;2/3,1/3,1/3>147	k	ct	1.0	3	a
2496	148>a,b,c;1/3,2/3,2/3>147	k	ct	1.0	3	a
2497	148>-b,a+b,c;0,0,1/2>148	k	eu	1.0	2	a
2498	148>-b,a+b,c>148	k	eu	1.0	2	b
2499	148>-b,a+b,c>148	k	eu	1.0	4	a
2500	148>-b,a+b,c;1,0,0>148	k	eu	1.0	4	a
2501	148>-b,a+b,c;0,1,0>148	k	eu	1.0	4	a
2502	148>-b,a+b,c;1,1,0>148	k	eu	1.0	4	a
2503	149>-a-b,a-b,c>5	t		2.0	3	a
2504	149>a,a+b,c>5	t		1.0	3	a
2505	149>b,-a-b,c>5	t		1.0	3	a
2506	149>a,b,c>143	t		1.0	2	a
2507	149>a,b,c;0,0,1/2>149	k	eu	1.0	2	a
2508	149>a,b,c>149	k	eu	1.0	2	b
2509	149>a,b,c>149	k	eu	1.0	3	a
2510	149>a,b,c;0,0,1>149	k	eu	1.0	3	a
2511	149>a,b,c;0,0,2>149	k	eu	1.0	3	a
2512	149>a,b,c>149	k	eu	1.0	4	a
2513	149>a,b,c;1,0,0>149	k	eu	1.0	4	a
2514	149>a,b,c;0,1,0>149	k	eu	1.0	4	a
2515	149>a,b,c;1,1,0>149	k	eu	1.0	4	a
2516	149>a-b,a+b,c;1/3,2/3,0>150	k	eu	2.0	3	a
2517	149>a-b,a+b,c;4/3,2/3,0>150	k	eu	2.0	3	a
2518	149>a-b,a+b,c;7/3,2/3,0>150	k	eu	2.0	3	a
2519	149>a-b,a+b,c;2/3,1/3,0>150	k	eu	2.0	3	b
2520	149>a-b,a+b,c;2/3,4/3,0>150	k	eu	2.0	3	b
2521	149>a-b,a+b,c;2/3,7/3,0>150	k	eu	2.0	3	b
2522	149>a-b,a+b,c>150	k	eu	2.0	3	c
2523	149>a-b,a+b,c;1,0,0>150	k	eu	2.0	3	c
2524	149>a-b,a+b,c;1,1,0>150	k	eu	2.0	3	c
2525	149>a,b,c>151	k	eu	1.0	3	a
2526	149>a,b,c;0,0,1>151	k	eu	1.0	3	a
2527	149>a,b,c;0,0,2>151	k	eu	1.0	3	a
2528	149>a,b,c>153	k	eu	1.0	3	a
2529	149>a,b,c;0,0,1>153	k	eu	1.0	3	a
2530	149>a,b,c;0,0,2>153	k	eu	1.0	3	a
2531	149>a+b,-a+b,c;1/3,2/3,0>155	k	eu	2.0	3	a
2532	149>a+b,-a+b,c;1/3,2/3,1>155	k	eu	2.0	3	a
2533	149>a+b,-a+b,c;1/3,2/3,2>155	k	eu	2.0	3	a
2534	149>a+b,-a+b,c;2/3,1/3,0>155	k	eu	2.0	3	b
2535	149>a+b,-a+b,c;2/3,1/3,1>155	k	eu	2.0	3	b
2536	149>a+b,-a+b,c;2/3,1/3,2>155	k	eu	2.0	3	b
2537	149>a+b,-a+b,c>155	k	eu	2.0	3	c
2538	149>a+b,-a+b,c;0,0,1>155	k	eu	2.0	3	c
2539	149>a+b,-a+b,c;0,0,2>155	k	eu	2.0	3	c
2540	149>a-b,a+b,c;1/3,2/3,0>155	k	eu	2.0	3	d
2541	149>a-b,a+b,c;1/3,2/3,1>155	k	eu	2.0	3	d
2542	149>a-b,a+b,c;1/3,2/3,2>155	k	eu	2.0	3	d
2543	149>a-b,a+b,c;2/3,1/3,0>155	k	eu	2.0	3	e
2544	149>a-b,a+b,c;2/3,1/3,1>155	k	eu	2.0	3	e
2545	149>a-b,a+b,c;2/3,1/3,2>155	k	eu	2.0	3	e
2546	149>a-b,a+b,c>155	k	eu	2.0	3	f
2547	149>a-b,a+b,c;0,0,1>155	k	eu	2.0	3	f
2548	149>a-b,a+b,c;0,0,2>155	k	eu	2.0	3	f
2549	150>-a+b,-a-b,c>5	t		2.0	3	a
2550	150>-a-b,a,c>5	t		1.0	3	a
2551	150>a+b,b,c>5	t		1.0	3	a
2552	150>a,b,c>143	t		1.0	2	a
2553	150>a-b,a+b,c>149	k	eu	2.0	3	a
2554	150>a,b,c;0,0,1/2>150	k	eu	1.0	2	a
2555	150>a,b,c>150	k	eu	1.0	2	b
2556	150>a,b,c>150	k	eu	1.0	3	a
2557	150>a,b,c;0,0,1>150	k	eu	1.0	3	a
2558	150>a,b,c;0,0,2>150	k	eu	1.0	3	a
2559	150>a,b,c>150	k	eu	1.0	4	a
2560	150>a,b,c;1,0,0>150	k	eu	1.0	4	a
2561	150>a,b,c;0,1,0>150	k	eu	1.0	4	a
2562	150>a,b,c;1,1,0>150	k	eu	1.0	4	a
2563	150>a,b,c>152	k	eu	1.0	3	a
2564	150>a,b,c;0,0,1>152	k	eu	1.0	3	a
2565	150>a,b,c;0,0,2>152	k	eu	1.0	3	a
2566	150>a,b,c>154	k	eu	1.0	3	a
2567	150>a,b,c;0,0,1>154	k	eu	1.0	3	a
2568	150>a,b,c;0,0,2>154	k	eu	1.0	3	a
2569	151>b,-a-b,c>5	t		1.0	3	a
2570	151>-a-b,a-b,c;0,0,1/3>5	t		2.0	3	a
2571	151>a,a+b,c;0,0,2/3>5	t		1.0	3	a
2572	151>a,b,c>144	t		1.0	2	a
2573	151>a,b,c>151	k	eu	1.0	4	a
2574	151>a,b,c;1,0,0>151	k	eu	1.0	4	a
2575	151>a,b,c;0,1,0>151	k	eu	1.0	4	a
2576	151>a,b,c;1,1,0>151	k	eu	1.0	4	a
2577	151>a-b,a+b,c;1/3,-1/3,0>152	k	eu	2.0	3	a
2578	151>a-b,a+b,c;1/3,2/3,0>152	k	eu	2.0	3	a
2579	151>a-b,a+b,c;4/3,2/3,0>152	k	eu	2.0	3	a
2580	151>a-b,a+b,c;2/3,-2/3,0>152	k	eu	2.0	3	b
2581	151>a-b,a+b,c;2/3,1/3,0>152	k	eu	2.0	3	b
2582	151>a-b,a+b,c;2/3,4/3,0>152	k	eu	2.0	3	b
2583	151>a-b,a+b,c>152	k	eu	2.0	3	c
2584	151>a-b,a+b,c;1,0,0>152	k	eu	2.0	3	c
2585	151>a-b,a+b,c;1,1,0>152	k	eu	2.0	3	c
2586	151>a,b,c;0,0,1/2>153	k	eu	1.0	2	a
2587	151>a,b,c>153	k	eu	1.0	2	b
2588	152>-a+b,-a-b,c>5	t		2.0	3	a
2589	152>-a-b,a,c;0,0,1/3>5	t		1.0	3	a
2590	152>a+b,b,c;0,0,2/3>5	t		1.0	3	a
2591	152>a,b,c>144	t		1.0	2	a
2592	152>a-b,a+b,c;0,0,1/3>151	k	eu	2.0	3	a
2593	152>a,b,c>152	k	eu	1.0	4	a
2594	152>a,b,c;1,0,0>152	k	eu	1.0	4	a
2595	152>a,b,c;0,1,0>152	k	eu	1.0	4	a
2596	152>a,b,c;1,1,0>152	k	eu	1.0	4	a
2597	152>a,b,c;0,0,1/2>154	k	eu	1.0	2	a
2598	152>a,b,c>154	k	eu	1.0	2	b
2599	153>b,-a-b,c>5	t		1.0	3	a
2600	153>a,a+b,c;0,0,1/3>5	t		1.0	3	a
2601	153>-a-b,a-b,c;0,0,2/3>5	t		2.0	3	a
2602	153>a,b,c>145	t		1.0	2	a
2603	153>a,b,c;0,0,1/2>151	k	eu	1.0	2	a
2604	153>a,b,c>151	k	eu	1.0	2	b
2605	153>a,b,c>153	k	eu	1.0	4	a
2606	153>a,b,c;1,0,0>153	k	eu	1.0	4	a
2607	153>a,b,c;0,1,0>153	k	eu	1.0	4	a
2608	153>a,b,c;1,1,0>153	k	eu	1.0	4	a
2609	153>a-b,a+b,c;1/3,-1/3,0>154	k	eu	2.0	3	a
2610	153>a-b,a+b,c;1/3,2/3,0>154	k	eu	2.0	3	a
2611	153>a-b,a+b,c;4/3,2/3,0>154	k	eu	2.0	3	a
2612	153>a-b,a+b,c;2/3,-2/3,0>154	k	eu	2.0	3	b
2613	153>a-b,a+b,c;2/3,1/3,0>154	k	eu	2.0	3	b
2614	153>a-b,a+b,c;2/3,4/3,0>154	k	eu	2.0	3	b
2615	153>a-b,a+b,c>154	k	eu	2.0	3	c
2616	153>a-b,a+b,c;1,0,0>154	k	eu	2.0	3	c
2617	153>a-b,a+b,c;1,1,0>154	k	eu	2.0	3	c
2618	154>-a+b,-a-b,c>5	t		2.0	3	a
2619	154>a+b,b,c;0,0,1/3>5	t		1.0	3	a
2620	154>-a-b,a,c;0,0,2/3>5	t		1.0	3	a
2621	154>a,b,c>145	t		1.0	2	a
2622	154>a,b,c;0,0,1/2>152	k	eu	1.0	2	a
2623	154>a,b,c>152	k	eu	1.0	2	b
2624	154>a-b,a+b,c;0,0,1/6>153	k	eu	2.0	3	a
2625	154>a,b,c>154	k	eu	1.0	4	a
2626	154>a,b,c;1,0,0>154	k	eu	1.0	4	a
2627	154>a,b,c;0,1,0>154	k	eu	1.0	4	a
2628	154>a,b,c;1,1,0>154	k	eu	1.0	4	a
2629	155>-1/3a+1/3b-2/3c,-a-b,c>5	t		0.6666666666666666	3	a
2630	155>-1/3a-2/3b-2/3c,a,c>5	t		0.6666666666666666	3	a
2631	155>2/3a+1/3b-2/3c,b,c>5	t		0.6666666666666666	3	a
2632	155>a,b,c>146	t		1.0	2	a
2633	155>a,b,c>150	k	ct	1.0	3	a
2634	155>a,b,c;2/3,1/3,1/3>150	k	ct	1.0	3	a
2635	155>a,b,c;1/3,2/3,2/3>150	k	ct	1.0	3	a
2636	155>a,b,c;1/3,1/3,0>152	k	ct	1.0	3	a
2637	155>a,b,c;2/3,0,2/3>152	k	ct	1.0	3	a
2638	155>a,b,c;0,2/3,1/3>152	k	ct	1.0	3	a
2639	155>a,b,c;2/3,2/3,0>154	k	ct	1.0	3	a
2640	155>a,b,c;1/3,0,1/3>154	k	ct	1.0	3	a
2641	155>a,b,c;0,1/3,2/3>154	k	ct	1.0	3	a
2642	155>-b,a+b,c;0,0,1/2>155	k	eu	1.0	2	a
2643	155>-b,a+b,c>155	k	eu	1.0	2	b
2644	155>-b,a+b,c>155	k	eu	1.0	4	a
2645	155>-b,a+b,c;1,0,0>155	k	eu	1.0	4	a
2646	155>-b,a+b,c;0,1,0>155	k	eu	1.0	4	a
2647	155>-b,a+b,c;1,1,0>155	k	eu	1.0	4	a
2648	156>-a+b,-a-b,c>8	t		2.0	3	a
2649	156>-a-b,a,c>8	t		1.0	3	a
2650	156>a+b,b,c>8	t		1.0	3	a
2651	156>a,b,c>143	t		1.0	2	a
2652	156>a,b,c>156	k	eu	1.0	2	a
2653	156>a,b,c>156	k	eu	1.0	3	a
2654	156>a,b,c>156	k	eu	1.0	4	a
2655	156>a,b,c;1,0,0>156	k	eu	1.0	4	a
2656	156>a,b,c;0,1,0>156	k	eu	1.0	4	a
2657	156>a,b,c;1,1,0>156	k	eu	1.0	4	a
2658	156>a-b,a+b,c;1/3,-1/3,0>157	k	eu	2.0	3	a
2659	156>a-b,a+b,c;1/3,2/3,0>157	k	eu	2.0	3	a
2660	156>a-b,a+b,c;4/3,2/3,0>157	k	eu	2.0	3	a
2661	156>a-b,a+b,c;2/3,-2/3,0>157	k	eu	2.0	3	b
2662	156>a-b,a+b,c;2/3,1/3,0>157	k	eu	2.0	3	b
2663	156>a-b,a+b,c;2/3,4/3,0>157	k	eu	2.0	3	b
2664	156>a-b,a+b,c>157	k	eu	2.0	3	c
2665	156>a-b,a+b,c;1,0,0>157	k	eu	2.0	3	c
2666	156>a-b,a+b,c;1,1,0>157	k	eu	2.0	3	c
2667	156>a,b,c>158	k	eu	1.0	2	a
2668	157>-a-b,a-b,c>8	t		2.0	3	a
2669	157>a,a+b,c>8	t		1.0	3	a
2670	157>b,-a-b,c>8	t		1.0	3	a
2671	157>a,b,c>143	t		1.0	2	a
2672	157>a-b,a+b,c>156	k	eu	2.0	3	a
2673	157>a,b,c>157	k	eu	1.0	2	a
2674	157>a,b,c>157	k	eu	1.0	3	a
2675	157>a,b,c>157	k	eu	1.0	4	a
2676	157>a,b,c;1,0,0>157	k	eu	1.0	4	a
2677	157>a,b,c;0,1,0>157	k	eu	1.0	4	a
2678	157>a,b,c;1,1,0>157	k	eu	1.0	4	a
2679	157>a,b,c>159	k	eu	1.0	2	a
2680	157>a+b,-a+b,c>160	k	eu	2.0	3	a
2681	157>a-b,a+b,c>160	k	eu	2.0	3	b
2682	158>-a+b,-a-b,c>9	t		2.0	3	a
2683	158>-a-b,a,c>9	t		1.0	3	a
2684	158>a+b,b,c>9	t		1.0	3	a
2685	158>a,b,c>143	t		1.0	2	a
2686	158>a,b,c>158	k	eu	1.0	3	a
2687	158>a,b,c>158	k	eu	1.0	4	a
2688	158>a,b,c;1,0,0>158	k	eu	1.0	4	a
2689	158>a,b,c;0,1,0>158	k	eu	1.0	4	a
2690	158>a,b,c;1,1,0>158	k	eu	1.0	4	a
2691	158>a-b,a+b,c;1/3,-1/3,0>159	k	eu	2.0	3	a
2692	158>a-b,a+b,c;1/3,2/3,0>159	k	eu	2.0	3	a
2693	158>a-b,a+b,c;4/3,2/3,0>159	k	eu	2.0	3	a
2694	158>a-b,a+b,c;2/3,-2/3,0>159	k	eu	2.0	3	b
2695	158>a-b,a+b,c;2/3,1/3,0>159	k	eu	2.0	3	b
2696	158>a-b,a+b,c;2/3,4/3,0>159	k	eu	2.0	3	b
2697	158>a-b,a+b,c>159	k	eu	2.0	3	c
2698	158>a-b,a+b,c;1,0,0>159	k	eu	2.0	3	c
2699	158>a-b,a+b,c;1,1,0>159	k	eu	2.0	3	c
2700	159>-a-b,a-b,c>9	t		2.0	3	a
2701	159>a,a+b,c>9	t		1.0	3	a
2702	159>b,-a-b,c>9	t		1.0	3	a
2703	159>a,b,c>143	t		1.0	2	a
2704	159>a-b,a+b,c>158	k	eu	2.0	3	a
2705	159>a,b,c>159	k	eu	1.0	3	a
2706	159>a,b,c>159	k	eu	1.0	4	a
2707	159>a,b,c;1,0,0>159	k	eu	1.0	4	a
2708	159>a,b,c;0,1,0>159	k	eu	1.0	4	a
2709	159>a,b,c;1,1,0>159	k	eu	1.0	4	a
2710	159>a+b,-a+b,c>161	k	eu	2.0	3	a
2711	159>a-b,a+b,c>161	k	eu	2.0	3	b
2712	160>-1/3a+1/3b-2/3c,-a-b,c>8	t		0.6666666666666666	3	a
2713	160>-1/3a-2/3b-2/3c,a,c>8	t		0.6666666666666666	3	a
2714	160>2/3a+1/3b-2/3c,b,c>8	t		0.6666666666666666	3	a
2715	160>a,b,c>146	t		1.0	2	a
2716	160>a,b,c>156	k	ct	1.0	3	a
2717	160>-b,a+b,c>160	k	eu	1.0	2	a
2718	160>-b,a+b,c>160	k	eu	1.0	4	a
2719	160>-b,a+b,c;1,0,0>160	k	eu	1.0	4	a
2720	160>-b,a+b,c;0,1,0>160	k	eu	1.0	4	a
2721	160>-b,a+b,c;1,1,0>160	k	eu	1.0	4	a
2722	160>-b,a+b,c>161	k	eu	1.0	2	a
2723	161>-1/3a+1/3b-2/3c,-a-b,c>9	t		0.6666666666666666	3	a
2724	161>-1/3a-2/3b-2/3c,a,c>9	t		0.6666666666666666	3	a
2725	161>2/3a+1/3b-2/3c,b,c>9	t		0.6666666666666666	3	a
2726	161>a,b,c>146	t		1.0	2	a
2727	161>a,b,c>158	k	ct	1.0	3	a
2728	161>-b,a+b,c>161	k	eu	1.0	4	a
2729	161>-b,a+b,c;1,0,0>161	k	eu	1.0	4	a
2730	161>-b,a+b,c;0,1,0>161	k	eu	1.0	4	a
2731	161>-b,a+b,c;1,1,0>161	k	eu	1.0	4	a
2732	162>-a-b,a-b,c>12	t		2.0	3	a
2733	162>a,a+b,c>12	t		1.0	3	a
2734	162>b,-a-b,c>12	t		1.0	3	a
2735	162>a,b,c>147	t		1.0	2	a
2736	162>a,b,c>149	t		1.0	2	a
2737	162>a,b,c>157	t		1.0	2	a
2738	162>a,b,c;0,0,1/2>162	k	eu	1.0	2	a
2739	162>a,b,c>162	k	eu	1.0	2	b
2740	162>a,b,c>162	k	eu	1.0	3	a
2741	162>a,b,c;0,0,1>162	k	eu	1.0	3	a
2742	162>a,b,c;0,0,2>162	k	eu	1.0	3	a
2743	162>a,b,c>162	k	eu	1.0	4	a
2744	162>a,b,c;1,0,0>162	k	eu	1.0	4	a
2745	162>a,b,c;0,1,0>162	k	eu	1.0	4	a
2746	162>a,b,c;1,1,0>162	k	eu	1.0	4	a
2747	162>a,b,c;0,0,1/2>163	k	eu	1.0	2	a
2748	162>a,b,c>163	k	eu	1.0	2	b
2749	162>a-b,a+b,c>164	k	eu	2.0	3	a
2750	162>a-b,a+b,c;1,0,0>164	k	eu	2.0	3	a
2751	162>a-b,a+b,c;1,1,0>164	k	eu	2.0	3	a
2752	162>a+b,-a+b,c>166	k	eu	2.0	3	a
2753	162>a+b,-a+b,c;0,0,1>166	k	eu	2.0	3	a
2754	162>a+b,-a+b,c;0,0,2>166	k	eu	2.0	3	a
2755	162>a-b,a+b,c>166	k	eu	2.0	3	b
2756	162>a-b,a+b,c;0,0,1>166	k	eu	2.0	3	b
2757	162>a-b,a+b,c;0,0,2>166	k	eu	2.0	3	b
2758	163>-a-b,a-b,c>15	t		2.0	3	a
2759	163>a,a+b,c>15	t		1.0	3	a
2760	163>b,-a-b,c>15	t		1.0	3	a
2761	163>a,b,c>147	t		1.0	2	a
2762	163>a,b,c;0,0,1/4>149	t		1.0	2	a
2763	163>a,b,c>159	t		1.0	2	a
2764	163>a,b,c>163	k	eu	1.0	3	a
2765	163>a,b,c;0,0,1>163	k	eu	1.0	3	a
2766	163>a,b,c;0,0,2>163	k	eu	1.0	3	a
2767	163>a,b,c>163	k	eu	1.0	4	a
2768	163>a,b,c;1,0,0>163	k	eu	1.0	4	a
2769	163>a,b,c;0,1,0>163	k	eu	1.0	4	a
2770	163>a,b,c;1,1,0>163	k	eu	1.0	4	a
2771	163>a-b,a+b,c>165	k	eu	2.0	3	a
2772	163>a-b,a+b,c;1,0,0>165	k	eu	2.0	3	a
